country,item,year,total_population_both_sexes
143,2501,1962,13039.0
143,2501,1963,13387.0
143,2501,1964,13737.0
143,2501,1965,14092.0
143,2501,1966,14455.0
143,2501,1967,14822.0
143,2501,1968,15192.0
143,2501,1969,15558.0
143,2501,1970,15916.0
143,2501,1971,16267.0
143,2501,1972,16612.0
143,2501,1973,16958.0
143,2501,1974,17314.0
143,2501,1975,17685.0
143,2501,1976,18074.0
143,2501,1977,18479.0
143,2501,1978,18901.0
143,2501,1979,19341.0
143,2501,1980,19799.0
143,2501,1981,20275.0
143,2501,1982,20768.0
143,2501,1983,21271.0
143,2501,1984,21776.0
143,2501,1985,22278.0
143,2501,1986,22772.0
143,2501,1987,23260.0
143,2501,1988,23740.0
143,2501,1989,24212.0
143,2501,1990,24675.0
143,2501,1991,25128.0
143,2501,1992,25570.0
143,2501,1993,26000.0
143,2501,1994,26421.0
143,2501,1995,26833.0
143,2501,1996,27237.0
143,2501,1997,27632.0
143,2501,1998,28014.0
143,2501,1999,28374.0
143,2501,2000,28710.0
143,2501,2001,29021.0
143,2501,2002,29311.0
143,2501,2003,29587.0
143,2501,2004,29856.0
143,2501,2005,30125.0
143,2501,2006,30395.0
143,2501,2007,30667.0
143,2501,2008,30955.0
143,2501,2009,31277.0
143,2501,2010,31642.0
143,2501,2011,32059.0
144,2501,1961,7800.0
144,2501,1962,7960.0
144,2501,1963,8125.0
144,2501,1964,8297.0
144,2501,1965,8474.0
144,2501,1966,8657.0
144,2501,1967,8847.0
144,2501,1968,9043.0
144,2501,1969,9245.0
144,2501,1970,9453.0
144,2501,1971,9666.0
144,2501,1972,9883.0
144,2501,1973,10110.0
144,2501,1974,10354.0
144,2501,1975,10620.0
144,2501,1976,10908.0
144,2501,1977,11213.0
144,2501,1978,11527.0
144,2501,1979,11840.0
144,2501,1980,12142.0
144,2501,1981,12439.0
144,2501,1982,12729.0
144,2501,1983,12993.0
144,2501,1984,13201.0
144,2501,1985,13339.0
144,2501,1986,13391.0
144,2501,1987,13375.0
144,2501,1988,13349.0
144,2501,1989,13395.0
144,2501,1990,13568.0
144,2501,1991,13894.0
144,2501,1992,14350.0
144,2501,1993,14893.0
144,2501,1994,15453.0
144,2501,1995,15982.0
144,2501,1996,16463.0
144,2501,1997,16915.0
144,2501,1998,17351.0
144,2501,1999,17798.0
144,2501,2000,18276.0
144,2501,2001,18786.0
144,2501,2002,19320.0
144,2501,2003,19873.0
144,2501,2004,20439.0
144,2501,2005,21010.0
144,2501,2006,21587.0
144,2501,2007,22171.0
144,2501,2008,22763.0
144,2501,2009,23361.0
144,2501,2010,23967.0
144,2501,2011,24581.0
144,2501,2012,25203.0
144,2501,2013,25834.0
28,2501,1961,21962.0
28,2501,1962,22447.0
28,2501,1963,22947.0
28,2501,1964,23471.0
28,2501,1965,24024.0
28,2501,1966,24607.0
28,2501,1967,25218.0
28,2501,1968,25853.0
28,2501,1969,26504.0
28,2501,1970,27166.0
28,2501,1971,27837.0
28,2501,1972,28517.0
28,2501,1973,29210.0
28,2501,1974,29917.0
28,2501,1975,30641.0
28,2501,1976,31379.0
28,2501,1977,32131.0
28,2501,1978,32896.0
28,2501,1979,33677.0
28,2501,1980,34475.0
28,2501,1981,35289.0
28,2501,1982,36115.0
28,2501,1983,36942.0
28,2501,1984,37756.0
28,2501,1985,38546.0
28,2501,1986,39308.0
28,2501,1987,40042.0
28,2501,1988,40753.0
28,2501,1989,41445.0
28,2501,1990,42123.0
28,2501,1991,42782.0
28,2501,1992,43422.0
28,2501,1993,44053.0
28,2501,1994,44686.0
28,2501,1995,45330.0
28,2501,1996,45992.0
28,2501,1997,46664.0
28,2501,1998,47321.0
28,2501,1999,47926.0
28,2501,2000,48453.0
28,2501,2001,48894.0
28,2501,2002,49261.0
28,2501,2003,49577.0
28,2501,2004,49875.0
28,2501,2005,50181.0
28,2501,2006,50500.0
28,2501,2007,50829.0
28,2501,2008,51174.0
28,2501,2009,51540.0
28,2501,2010,51931.0
28,2501,2011,52351.0
28,2501,2012,52797.0
28,2501,2013,53259.0
147,2501,1961,617.0
147,2501,1962,633.0
147,2501,1963,649.0
147,2501,1964,665.0
147,2501,1965,683.0
147,2501,1966,700.0
147,2501,1967,719.0
147,2501,1968,738.0
147,2501,1969,758.0
147,2501,1970,780.0
147,2501,1971,804.0
147,2501,1972,830.0
147,2501,1973,856.0
147,2501,1974,882.0
147,2501,1975,906.0
147,2501,1976,928.0
147,2501,1977,950.0
147,2501,1978,971.0
147,2501,1979,991.0
147,2501,1980,1013.0
147,2501,1981,1034.0
147,2501,1982,1057.0
147,2501,1983,1082.0
147,2501,1984,1112.0
147,2501,1985,1149.0
147,2501,1986,1195.0
147,2501,1987,1247.0
147,2501,1988,1304.0
147,2501,1989,1361.0
147,2501,1990,1415.0
147,2501,1991,1466.0
147,2501,1992,1514.0
147,2501,1993,1559.0
147,2501,1994,1606.0
147,2501,1995,1654.0
147,2501,1996,1705.0
147,2501,1997,1758.0
147,2501,1998,1810.0
147,2501,1999,1857.0
147,2501,2000,1898.0
147,2501,2001,1931.0
147,2501,2002,1958.0
147,2501,2003,1981.0
147,2501,2004,2003.0
147,2501,2005,2027.0
147,2501,2006,2053.0
147,2501,2007,2081.0
147,2501,2008,2111.0
147,2501,2009,2143.0
147,2501,2010,2179.0
147,2501,2011,2218.0
149,2501,1961,9710.0
149,2501,1962,9882.0
149,2501,1963,10061.0
149,2501,1964,10248.0
149,2501,1965,10444.0
149,2501,1966,10649.0
149,2501,1967,10864.0
149,2501,1968,11088.0
149,2501,1969,11320.0
149,2501,1970,11559.0
149,2501,1971,11806.0
149,2501,1972,12061.0
149,2501,1973,12323.0
149,2501,1974,12593.0
149,2501,1975,12871.0
149,2501,1976,13156.0
149,2501,1977,13450.0
149,2501,1978,13752.0
149,2501,1979,14063.0
149,2501,1980,14385.0
149,2501,1981,14718.0
149,2501,1982,15063.0
149,2501,1983,15417.0
149,2501,1984,15778.0
149,2501,1985,16144.0
149,2501,1986,16513.0
149,2501,1987,16888.0
149,2501,1988,17274.0
149,2501,1989,17680.0
149,2501,1990,18111.0
149,2501,1991,18569.0
149,2501,1992,19051.0
149,2501,1993,19552.0
149,2501,1994,20065.0
149,2501,1995,20587.0
149,2501,1996,21115.0
149,2501,1997,21647.0
149,2501,1998,22175.0
149,2501,1999,22690.0
149,2501,2000,23184.0
149,2501,2001,23655.0
149,2501,2002,24103.0
149,2501,2003,24526.0
149,2501,2004,24922.0
149,2501,2005,25292.0
149,2501,2006,25634.0
149,2501,2007,25950.0
149,2501,2008,26249.0
149,2501,2009,26545.0
149,2501,2010,26846.0
149,2501,2011,27156.0
149,2501,2012,27474.0
149,2501,2013,27797.0
150,2501,1961,11576.0
150,2501,1962,11735.0
150,2501,1963,11896.0
150,2501,1964,12055.0
150,2501,1965,12213.0
150,2501,1966,12369.0
150,2501,1967,12521.0
150,2501,1968,12670.0
150,2501,1969,12816.0
150,2501,1970,12958.0
150,2501,1971,13096.0
150,2501,1972,13230.0
150,2501,1973,13359.0
150,2501,1974,13482.0
150,2501,1975,13599.0
150,2501,1976,13709.0
150,2501,1977,13813.0
150,2501,1978,13911.0
150,2501,1979,14002.0
150,2501,1980,14087.0
150,2501,1981,14165.0
150,2501,1982,14237.0
150,2501,1983,14307.0
150,2501,1984,14378.0
150,2501,1985,14452.0
150,2501,1986,14530.0
150,2501,1987,14613.0
150,2501,1988,14701.0
150,2501,1989,14793.0
150,2501,1990,14890.0
150,2501,1991,14993.0
150,2501,1992,15101.0
150,2501,1993,15211.0
150,2501,1994,15318.0
150,2501,1995,15420.0
150,2501,1996,15515.0
150,2501,1997,15603.0
150,2501,1998,15688.0
150,2501,1999,15773.0
150,2501,2000,15860.0
150,2501,2001,15950.0
150,2501,2002,16042.0
150,2501,2003,16134.0
150,2501,2004,16221.0
150,2501,2005,16302.0
150,2501,2006,16376.0
150,2501,2007,16443.0
150,2501,2008,16504.0
150,2501,2009,16561.0
150,2501,2010,16615.0
150,2501,2011,16666.0
151,2501,1961,140.0
151,2501,1962,141.0
151,2501,1963,143.0
151,2501,1964,145.0
151,2501,1965,147.0
151,2501,1966,150.0
151,2501,1967,153.0
151,2501,1968,155.0
151,2501,1969,158.0
151,2501,1970,161.0
151,2501,1971,163.0
151,2501,1972,166.0
151,2501,1973,168.0
151,2501,1974,170.0
151,2501,1975,171.0
151,2501,1976,171.0
151,2501,1977,172.0
151,2501,1978,172.0
151,2501,1979,172.0
151,2501,1980,172.0
151,2501,1981,174.0
151,2501,1982,175.0
151,2501,1983,177.0
151,2501,1984,180.0
151,2501,1985,181.0
151,2501,1986,183.0
151,2501,1987,184.0
151,2501,1988,185.0
151,2501,1989,187.0
151,2501,1990,188.0
151,2501,1991,190.0
151,2501,1992,192.0
151,2501,1993,194.0
151,2501,1994,195.0
151,2501,1995,194.0
151,2501,1996,192.0
151,2501,1997,189.0
151,2501,1998,184.0
151,2501,1999,181.0
151,2501,2000,180.0
151,2501,2001,180.0
151,2501,2002,180.0
151,2501,2003,182.0
151,2501,2004,184.0
151,2501,2005,186.0
151,2501,2006,189.0
151,2501,2007,192.0
151,2501,2008,195.0
151,2501,2009,198.0
151,2501,2010,201.0
153,2501,1961,81.0
153,2501,1962,83.0
153,2501,1963,86.0
153,2501,1964,89.0
153,2501,1965,91.0
153,2501,1966,94.0
153,2501,1967,96.0
153,2501,1968,99.0
153,2501,1969,101.0
153,2501,1970,105.0
153,2501,1971,109.0
153,2501,1972,114.0
153,2501,1973,119.0
153,2501,1974,124.0
153,2501,1975,128.0
153,2501,1976,132.0
153,2501,1977,135.0
153,2501,1978,137.0
153,2501,1979,140.0
153,2501,1980,142.0
153,2501,1981,144.0
153,2501,1982,147.0
153,2501,1983,149.0
153,2501,1984,151.0
153,2501,1985,154.0
153,2501,1986,157.0
153,2501,1987,159.0
153,2501,1988,162.0
153,2501,1989,165.0
153,2501,1990,169.0
153,2501,1991,172.0
153,2501,1992,176.0
153,2501,1993,181.0
153,2501,1994,185.0
153,2501,1995,189.0
153,2501,1996,193.0
153,2501,1997,198.0
153,2501,1998,202.0
153,2501,1999,206.0
153,2501,2000,210.0
153,2501,2001,214.0
153,2501,2002,218.0
153,2501,2003,221.0
153,2501,2004,225.0
153,2501,2005,229.0
153,2501,2006,232.0
153,2501,2007,236.0
153,2501,2008,239.0
153,2501,2009,243.0
153,2501,2010,246.0
153,2501,2011,250.0
156,2501,1961,2424.0
156,2501,1962,2477.0
156,2501,1963,2531.0
156,2501,1964,2582.0
156,2501,1965,2628.0
156,2501,1966,2669.0
156,2501,1967,2704.0
156,2501,1968,2738.0
156,2501,1969,2776.0
156,2501,1970,2820.0
156,2501,1971,2872.0
156,2501,1972,2931.0
156,2501,1973,2990.0
156,2501,1974,3043.0
156,2501,1975,3083.0
156,2501,1976,3109.0
156,2501,1977,3123.0
156,2501,1978,3129.0
156,2501,1979,3136.0
156,2501,1980,3147.0
156,2501,1981,3165.0
156,2501,1982,3189.0
156,2501,1983,3216.0
156,2501,1984,3244.0
156,2501,1985,3269.0
156,2501,1986,3291.0
156,2501,1987,3311.0
156,2501,1988,3333.0
156,2501,1989,3361.0
156,2501,1990,3398.0
156,2501,1991,3446.0
156,2501,1992,3503.0
156,2501,1993,3565.0
156,2501,1994,3623.0
156,2501,1995,3675.0
156,2501,1996,3717.0
156,2501,1997,3752.0
156,2501,1998,3783.0
156,2501,1999,3817.0
156,2501,2000,3858.0
156,2501,2001,3907.0
156,2501,2002,3962.0
156,2501,2003,4021.0
156,2501,2004,4079.0
156,2501,2005,4134.0
156,2501,2006,4185.0
156,2501,2007,4233.0
156,2501,2008,4278.0
156,2501,2009,4323.0
156,2501,2010,4368.0
156,2501,2011,4414.0
157,2501,1961,1830.0
157,2501,1962,1887.0
157,2501,1963,1944.0
157,2501,1964,2002.0
157,2501,1965,2063.0
157,2501,1966,2126.0
157,2501,1967,2191.0
157,2501,1968,2258.0
157,2501,1969,2328.0
157,2501,1970,2400.0
157,2501,1971,2474.0
157,2501,1972,2551.0
157,2501,1973,2631.0
157,2501,1974,2713.0
157,2501,1975,2798.0
157,2501,1976,2885.0
157,2501,1977,2975.0
157,2501,1978,3066.0
157,2501,1979,3158.0
157,2501,1980,3250.0
157,2501,1981,3344.0
157,2501,1982,3437.0
157,2501,1983,3530.0
157,2501,1984,3621.0
157,2501,1985,3710.0
157,2501,1986,3795.0
157,2501,1987,3877.0
157,2501,1988,3960.0
157,2501,1989,4046.0
157,2501,1990,4138.0
157,2501,1991,4237.0
157,2501,1992,4342.0
157,2501,1993,4450.0
157,2501,1994,4557.0
157,2501,1995,4659.0
157,2501,1996,4757.0
157,2501,1997,4849.0
157,2501,1998,4937.0
157,2501,1999,5021.0
157,2501,2000,5101.0
157,2501,2001,5177.0
157,2501,2002,5249.0
157,2501,2003,5318.0
157,2501,2004,5386.0
157,2501,2005,5455.0
157,2501,2006,5525.0
157,2501,2007,5596.0
157,2501,2008,5668.0
157,2501,2009,5743.0
157,2501,2010,5822.0
157,2501,2011,5905.0
158,2501,1961,3429.0
158,2501,1962,3526.0
158,2501,1963,3626.0
158,2501,1964,3730.0
158,2501,1965,3836.0
158,2501,1966,3946.0
158,2501,1967,4058.0
158,2501,1968,4173.0
158,2501,1969,4291.0
158,2501,1970,4413.0
158,2501,1971,4537.0
158,2501,1972,4665.0
158,2501,1973,4796.0
158,2501,1974,4931.0
158,2501,1975,5071.0
158,2501,1976,5215.0
158,2501,1977,5364.0
158,2501,1978,5517.0
158,2501,1979,5674.0
158,2501,1980,5834.0
158,2501,1981,5999.0
158,2501,1982,6168.0
158,2501,1983,6342.0
158,2501,1984,6521.0
158,2501,1985,6705.0
158,2501,1986,6896.0
158,2501,1987,7093.0
158,2501,1988,7300.0
158,2501,1989,7520.0
158,2501,1990,7754.0
158,2501,1991,8004.0
158,2501,1992,8270.0
158,2501,1993,8553.0
158,2501,1994,8852.0
158,2501,1995,9167.0
158,2501,1996,9500.0
158,2501,1997,9850.0
158,2501,1998,10216.0
158,2501,1999,10596.0
158,2501,2000,10990.0
158,2501,2001,11396.0
158,2501,2002,11817.0
158,2501,2003,12254.0
158,2501,2004,12709.0
158,2501,2005,13184.0
158,2501,2006,13680.0
158,2501,2007,14197.0
158,2501,2008,14738.0
158,2501,2009,15303.0
158,2501,2010,15894.0
158,2501,2011,16511.0
159,2501,1961,46144.0
159,2501,1962,47118.0
159,2501,1963,48128.0
159,2501,1964,49170.0
159,2501,1965,50239.0
159,2501,1966,51336.0
159,2501,1967,52469.0
159,2501,1968,53641.0
159,2501,1969,54859.0
159,2501,1970,56132.0
159,2501,1971,57454.0
159,2501,1972,58829.0
159,2501,1973,60285.0
159,2501,1974,61857.0
159,2501,1975,63566.0
159,2501,1976,65427.0
159,2501,1977,67425.0
159,2501,1978,69512.0
159,2501,1979,71619.0
159,2501,1980,73698.0
159,2501,1981,75730.0
159,2501,1982,77730.0
159,2501,1983,79729.0
159,2501,1984,81775.0
159,2501,1985,83902.0
159,2501,1986,86118.0
159,2501,1987,88413.0
159,2501,1988,90774.0
159,2501,1989,93180.0
159,2501,1990,95617.0
159,2501,1991,98085.0
159,2501,1992,100592.0
159,2501,1993,103145.0
159,2501,1994,105753.0
159,2501,1995,108425.0
159,2501,1996,111166.0
159,2501,1997,113979.0
159,2501,1998,116867.0
159,2501,1999,119832.0
159,2501,2000,122877.0
159,2501,2001,126005.0
159,2501,2002,129225.0
159,2501,2003,132550.0
159,2501,2004,135999.0
159,2501,2005,139586.0
159,2501,2006,143315.0
159,2501,2007,147187.0
159,2501,2008,151208.0
159,2501,2009,155381.0
159,2501,2010,159708.0
159,2501,2011,164193.0
159,2501,2012,168834.0
159,2501,2013,173615.0
162,2501,1961,3611.0
162,2501,1962,3639.0
162,2501,1963,3667.0
162,2501,1964,3695.0
162,2501,1965,3724.0
162,2501,1966,3754.0
162,2501,1967,3785.0
162,2501,1968,3815.0
162,2501,1969,3846.0
162,2501,1970,3876.0
162,2501,1971,3905.0
162,2501,1972,3933.0
162,2501,1973,3960.0
162,2501,1974,3984.0
162,2501,1975,4006.0
162,2501,1976,4025.0
162,2501,1977,4042.0
162,2501,1978,4056.0
162,2501,1979,4070.0
162,2501,1980,4083.0
162,2501,1981,4095.0
162,2501,1982,4108.0
162,2501,1983,4120.0
162,2501,1984,4134.0
162,2501,1985,4148.0
162,2501,1986,4164.0
162,2501,1987,4181.0
162,2501,1988,4200.0
162,2501,1989,4220.0
162,2501,1990,4240.0
162,2501,1991,4262.0
162,2501,1992,4286.0
162,2501,1993,4310.0
162,2501,1994,4334.0
162,2501,1995,4360.0
162,2501,1996,4386.0
162,2501,1997,4413.0
162,2501,1998,4440.0
162,2501,1999,4466.0
162,2501,2000,4492.0
162,2501,2001,4515.0
162,2501,2002,4537.0
162,2501,2003,4560.0
162,2501,2004,4588.0
162,2501,2005,4624.0
162,2501,2006,4669.0
162,2501,2007,4721.0
162,2501,2008,4778.0
162,2501,2009,4836.0
162,2501,2010,4891.0
162,2501,2011,4944.0
221,2501,1990,1810.0
221,2501,1991,1885.0
221,2501,1992,1966.0
221,2501,1993,2044.0
221,2501,1994,2109.0
221,2501,1995,2155.0
221,2501,1996,2176.0
221,2501,1997,2178.0
221,2501,1998,2171.0
221,2501,1999,2172.0
221,2501,2000,2193.0
221,2501,2001,2239.0
221,2501,2002,2308.0
221,2501,2003,2389.0
221,2501,2004,2464.0
221,2501,2005,2522.0
221,2501,2006,2555.0
221,2501,2007,2570.0
221,2501,2008,2594.0
221,2501,2009,2663.0
221,2501,2010,2803.0
221,2501,2011,3025.0
221,2501,2012,3314.0
221,2501,2013,3632.0
165,2501,1961,46674.0
165,2501,1962,47864.0
165,2501,1963,49109.0
165,2501,1964,50404.0
165,2501,1965,51747.0
165,2501,1966,53138.0
165,2501,1967,54582.0
165,2501,1968,56075.0
165,2501,1969,57615.0
165,2501,1970,59204.0
165,2501,1971,60841.0
165,2501,1972,62532.0
165,2501,1973,64299.0
165,2501,1974,66167.0
165,2501,1975,68155.0
165,2501,1976,70269.0
165,2501,1977,72505.0
165,2501,1978,74869.0
165,2501,1979,77362.0
165,2501,1980,79984.0
165,2501,1981,82733.0
165,2501,1982,85602.0
165,2501,1983,88577.0
165,2501,1984,91643.0
165,2501,1985,94783.0
165,2501,1986,97998.0
165,2501,1987,101278.0
165,2501,1988,104583.0
165,2501,1989,107865.0
165,2501,1990,111091.0
165,2501,1991,114229.0
165,2501,1992,117291.0
165,2501,1993,120337.0
165,2501,1994,123451.0
165,2501,1995,126690.0
165,2501,1996,130084.0
165,2501,1997,133597.0
165,2501,1998,137139.0
165,2501,1999,140580.0
165,2501,2000,143832.0
165,2501,2001,146857.0
165,2501,2002,149694.0
165,2501,2003,152420.0
165,2501,2004,155151.0
165,2501,2005,157971.0
165,2501,2006,160906.0
165,2501,2007,163928.0
165,2501,2008,167008.0
165,2501,2009,170094.0
165,2501,2010,173149.0
165,2501,2011,176166.0
165,2501,2012,179160.0
165,2501,2013,182143.0
166,2501,1961,1170.0
166,2501,1962,1206.0
166,2501,1963,1243.0
166,2501,1964,1281.0
166,2501,1965,1319.0
166,2501,1966,1359.0
166,2501,1967,1399.0
166,2501,1968,1440.0
166,2501,1969,1482.0
166,2501,1970,1526.0
166,2501,1971,1570.0
166,2501,1972,1615.0
166,2501,1973,1661.0
166,2501,1974,1707.0
166,2501,1975,1754.0
166,2501,1976,1801.0
166,2501,1977,1848.0
166,2501,1978,1895.0
166,2501,1979,1942.0
166,2501,1980,1990.0
166,2501,1981,2038.0
166,2501,1982,2086.0
166,2501,1983,2135.0
166,2501,1984,2184.0
166,2501,1985,2233.0
166,2501,1986,2283.0
166,2501,1987,2333.0
166,2501,1988,2384.0
166,2501,1989,2435.0
166,2501,1990,2487.0
166,2501,1991,2539.0
166,2501,1992,2592.0
166,2501,1993,2646.0
166,2501,1994,2701.0
166,2501,1995,2757.0
166,2501,1996,2815.0
166,2501,1997,2873.0
166,2501,1998,2933.0
166,2501,1999,2994.0
166,2501,2000,3055.0
166,2501,2001,3116.0
166,2501,2002,3178.0
166,2501,2003,3241.0
166,2501,2004,3303.0
166,2501,2005,3366.0
166,2501,2006,3429.0
166,2501,2007,3491.0
166,2501,2008,3553.0
166,2501,2009,3616.0
166,2501,2010,3678.0
166,2501,2011,3740.0
166,2501,2012,3802.0
166,2501,2013,3864.0
169,2501,1961,1958.0
169,2501,1962,2011.0
169,2501,1963,2065.0
169,2501,1964,2121.0
169,2501,1965,2178.0
169,2501,1966,2237.0
169,2501,1967,2298.0
169,2501,1968,2360.0
169,2501,1969,2422.0
169,2501,1970,2485.0
169,2501,1971,2547.0
169,2501,1972,2609.0
169,2501,1973,2672.0
169,2501,1974,2737.0
169,2501,1975,2805.0
169,2501,1976,2876.0
169,2501,1977,2951.0
169,2501,1978,3029.0
169,2501,1979,3111.0
169,2501,1980,3199.0
169,2501,1981,3292.0
169,2501,1982,3390.0
169,2501,1983,3492.0
169,2501,1984,3597.0
169,2501,1985,3704.0
169,2501,1986,3811.0
169,2501,1987,3920.0
169,2501,1988,4029.0
169,2501,1989,4139.0
169,2501,1990,4250.0
169,2501,1991,4360.0
169,2501,1992,4471.0
169,2501,1993,4581.0
169,2501,1994,4692.0
169,2501,1995,4802.0
169,2501,1996,4912.0
169,2501,1997,5021.0
169,2501,1998,5131.0
169,2501,1999,5240.0
169,2501,2000,5350.0
169,2501,2001,5461.0
169,2501,2002,5571.0
169,2501,2003,5682.0
169,2501,2004,5793.0
169,2501,2005,5904.0
169,2501,2006,6015.0
169,2501,2007,6125.0
169,2501,2008,6236.0
169,2501,2009,6347.0
169,2501,2010,6460.0
169,2501,2011,6573.0
169,2501,2012,6687.0
169,2501,2013,6802.0
170,2501,1961,10218.0
170,2501,1962,10517.0
170,2501,1963,10826.0
170,2501,1964,11144.0
170,2501,1965,11468.0
170,2501,1966,11798.0
170,2501,1967,12134.0
170,2501,1968,12478.0
170,2501,1969,12831.0
170,2501,1970,13195.0
170,2501,1971,13569.0
170,2501,1972,13954.0
170,2501,1973,14348.0
170,2501,1974,14752.0
170,2501,1975,15164.0
170,2501,1976,15586.0
170,2501,1977,16016.0
170,2501,1978,16451.0
170,2501,1979,16890.0
170,2501,1980,17329.0
170,2501,1981,17766.0
170,2501,1982,18204.0
170,2501,1983,18641.0
170,2501,1984,19081.0
170,2501,1985,19525.0
170,2501,1986,19973.0
170,2501,1987,20424.0
170,2501,1988,20876.0
170,2501,1989,21326.0
170,2501,1990,21772.0
170,2501,1991,22213.0
170,2501,1992,22650.0
170,2501,1993,23082.0
170,2501,1994,23511.0
170,2501,1995,23939.0
170,2501,1996,24366.0
170,2501,1997,24790.0
170,2501,1998,25207.0
170,2501,1999,25611.0
170,2501,2000,26000.0
170,2501,2001,26372.0
170,2501,2002,26730.0
170,2501,2003,27073.0
170,2501,2004,27404.0
170,2501,2005,27723.0
170,2501,2006,28031.0
170,2501,2007,28328.0
170,2501,2008,28626.0
170,2501,2009,28934.0
170,2501,2010,29263.0
170,2501,2011,29615.0
170,2501,2012,29988.0
170,2501,2013,30376.0
171,2501,1961,27163.0
171,2501,1962,28080.0
171,2501,1963,29016.0
171,2501,1964,29962.0
171,2501,1965,30913.0
171,2501,1966,31867.0
171,2501,1967,32826.0
171,2501,1968,33797.0
171,2501,1969,34788.0
171,2501,1970,35805.0
171,2501,1971,36852.0
171,2501,1972,37926.0
171,2501,1973,39027.0
171,2501,1974,40151.0
171,2501,1975,41296.0
171,2501,1976,42462.0
171,2501,1977,43652.0
171,2501,1978,44868.0
171,2501,1979,46115.0
171,2501,1980,47398.0
171,2501,1981,48716.0
171,2501,1982,50068.0
171,2501,1983,51453.0
171,2501,1984,52873.0
171,2501,1985,54325.0
171,2501,1986,55812.0
171,2501,1987,57329.0
171,2501,1988,58867.0
171,2501,1989,60410.0
171,2501,1990,61949.0
171,2501,1991,63476.0
171,2501,1992,64997.0
171,2501,1993,66517.0
171,2501,1994,68051.0
171,2501,1995,69607.0
171,2501,1996,71185.0
171,2501,1997,72781.0
171,2501,1998,74393.0
171,2501,1999,76018.0
171,2501,2000,77652.0
171,2501,2001,79298.0
171,2501,2002,80954.0
171,2501,2003,82605.0
171,2501,2004,84231.0
171,2501,2005,85821.0
171,2501,2006,87367.0
171,2501,2007,88876.0
171,2501,2008,90371.0
171,2501,2009,91886.0
171,2501,2010,93444.0
171,2501,2011,95053.0
171,2501,2012,96707.0
171,2501,2013,98394.0
173,2501,1961,30043.0
173,2501,1962,30418.0
173,2501,1963,30768.0
173,2501,1964,31092.0
173,2501,1965,31392.0
173,2501,1966,31665.0
173,2501,1967,31916.0
173,2501,1968,32153.0
173,2501,1969,32389.0
173,2501,1970,32632.0
173,2501,1971,32886.0
173,2501,1972,33150.0
173,2501,1973,33426.0
173,2501,1974,33713.0
173,2501,1975,34011.0
173,2501,1976,34319.0
173,2501,1977,34636.0
173,2501,1978,34963.0
173,2501,1979,35299.0
173,2501,1980,35641.0
173,2501,1981,35990.0
173,2501,1982,36342.0
173,2501,1983,36685.0
173,2501,1984,37003.0
173,2501,1985,37285.0
173,2501,1986,37524.0
173,2501,1987,37723.0
173,2501,1988,37888.0
173,2501,1989,38028.0
173,2501,1990,38150.0
173,2501,1991,38255.0
173,2501,1992,38343.0
173,2501,1993,38411.0
173,2501,1994,38457.0
173,2501,1995,38480.0
173,2501,1996,38480.0
173,2501,1997,38461.0
173,2501,1998,38429.0
173,2501,1999,38390.0
173,2501,2000,38351.0
173,2501,2001,38315.0
173,2501,2002,38281.0
173,2501,2003,38250.0
173,2501,2004,38225.0
173,2501,2005,38206.0
173,2501,2006,38194.0
173,2501,2007,38189.0
173,2501,2008,38190.0
173,2501,2009,38194.0
173,2501,2010,38199.0
173,2501,2011,38205.0
174,2501,1961,8899.0
174,2501,1962,8917.0
174,2501,1963,8924.0
174,2501,1964,8916.0
174,2501,1965,8889.0
174,2501,1966,8840.0
174,2501,1967,8774.0
174,2501,1968,8710.0
174,2501,1969,8670.0
174,2501,1970,8670.0
174,2501,1971,8718.0
174,2501,1972,8805.0
174,2501,1973,8923.0
174,2501,1974,9054.0
174,2501,1975,9186.0
174,2501,1976,9316.0
174,2501,1977,9445.0
174,2501,1978,9566.0
174,2501,1979,9675.0
174,2501,1980,9765.0
174,2501,1981,9834.0
174,2501,1982,9883.0
174,2501,1983,9914.0
174,2501,1984,9931.0
174,2501,1985,9938.0
174,2501,1986,9934.0
174,2501,1987,9921.0
174,2501,1988,9905.0
174,2501,1989,9895.0
174,2501,1990,9899.0
174,2501,1991,9920.0
174,2501,1992,9955.0
174,2501,1993,10001.0
174,2501,1994,10050.0
174,2501,1995,10097.0
174,2501,1996,10141.0
174,2501,1997,10182.0
174,2501,1998,10223.0
174,2501,1999,10264.0
174,2501,2000,10306.0
174,2501,2001,10351.0
174,2501,2002,10396.0
174,2501,2003,10439.0
174,2501,2004,10478.0
174,2501,2005,10511.0
174,2501,2006,10537.0
174,2501,2007,10556.0
174,2501,2008,10570.0
174,2501,2009,10581.0
174,2501,2010,10590.0
174,2501,2011,10598.0
117,2501,1961,25809.0
117,2501,1962,26495.0
117,2501,1963,27143.0
117,2501,1964,27771.0
117,2501,1965,28393.0
117,2501,1966,29006.0
117,2501,1967,29607.0
117,2501,1968,30204.0
117,2501,1969,30812.0
117,2501,1970,31437.0
117,2501,1971,32088.0
117,2501,1972,32759.0
117,2501,1973,33435.0
117,2501,1974,34092.0
117,2501,1975,34713.0
117,2501,1976,35291.0
117,2501,1977,35832.0
117,2501,1978,36356.0
117,2501,1979,36890.0
117,2501,1980,37451.0
117,2501,1981,38046.0
117,2501,1982,38666.0
117,2501,1983,39295.0
117,2501,1984,39913.0
